Exchange Date,USD,EUR,GBP,JPY
27-May-2015,0.7721,0.7079,0.5028,95.48
26-May-2015,0.7734,0.7112,0.5026,95.16
25-May-2015,0.7822,0.7124,0.5054,95.07
22-May-2015,0.7827,0.7103,0.5052,95.13
21-May-2015,0.7892,0.7102,0.5038,95.5
20-May-2015,0.7871,0.7094,0.5065,95.53
19-May-2015,0.7913,0.7096,0.5101,95.5
18-May-2015,0.7984,0.7055,0.5099,95.83
15-May-2015,0.8029,0.701,0.5106,95.93
14-May-2015,0.8074,0.7079,0.5119,96.21
13-May-2015,0.811,0.7139,0.515,96.64
12-May-2015,0.7971,0.7106,0.5084,95.58
11-May-2015,0.7887,0.707,0.5059,94.73
08-May-2015,0.7927,0.7074,0.5128,95.0
07-May-2015,0.7904,0.7015,0.5184,94.63
06-May-2015,0.7967,0.7016,0.5225,95.13
05-May-2015,0.794,0.7097,0.5229,95.15
04-May-2015,0.7835,0.7028,0.5181,94.09
01-May-2015,0.7849,0.7006,0.5183,94.28
30-Apr-2015,0.7897,0.7039,0.5148,94.34
29-Apr-2015,0.8007,0.7191,0.5185,95.35
28-Apr-2015,0.8022,0.7304,0.5229,95.35
27-Apr-2015,0.7856,0.7213,0.5154,93.52
24-Apr-2015,0.7812,0.7183,0.5143,93.01
23-Apr-2015,0.7777,0.7182,0.5164,93.0
22-Apr-2015,0.7751,0.7225,0.5153,92.93
21-Apr-2015,0.7707,0.7177,0.5162,92.21
20-Apr-2015,0.7719,0.719,0.518,92.01
17-Apr-2015,0.777,0.7188,0.5192,92.53
16-Apr-2015,0.78,0.7247,0.5222,92.82
15-Apr-2015,0.7679,0.7184,0.5172,91.47
14-Apr-2015,0.7624,0.7155,0.5157,91.04
13-Apr-2015,0.7589,0.718,0.5169,91.14
10-Apr-2015,0.7676,0.7237,0.5245,92.24
09-Apr-2015,0.7692,0.7215,0.5227,92.72
08-Apr-2015,0.7681,0.7124,0.5166,92.3
07-Apr-2015,0.7631,0.7056,0.5153,91.76
06-Apr-2015,0.7589,0.6946,0.5099,90.71
03-Apr-2015,0.7629,0.6948,0.5112,90.74
02-Apr-2015,0.7589,0.6971,0.5116,90.86
01-Apr-2015,0.7597,0.7056,0.5124,90.97
31-Mar-2015,0.7605,0.7086,0.5132,91.35
30-Mar-2015,0.7647,0.7062,0.5165,91.88
27-Mar-2015,0.7744,0.7111,0.5204,92.26
26-Mar-2015,0.7826,0.719,0.5269,93.26
25-Mar-2015,0.7842,0.7146,0.5269,93.69
24-Mar-2015,0.7874,0.7205,0.5301,94.29
23-Mar-2015,0.788,0.7198,0.5269,94.32
20-Mar-2015,0.7766,0.7175,0.5194,93.29
19-Mar-2015,0.7643,0.7169,0.5179,92.34
18-Mar-2015,0.7769,0.7149,0.5186,93.36
17-Mar-2015,0.7617,0.7186,0.5165,92.42
16-Mar-2015,0.7638,0.7225,0.515,92.66
13-Mar-2015,0.7631,0.727,0.5174,92.65
12-Mar-2015,0.7707,0.7246,0.5178,93.46
11-Mar-2015,0.7593,0.7198,0.5085,92.2
10-Mar-2015,0.7619,0.7125,0.5057,92.32
09-Mar-2015,0.7701,0.7095,0.509,93.29
06-Mar-2015,0.7711,0.711,0.5127,93.17
05-Mar-2015,0.7779,0.7051,0.5104,93.43
04-Mar-2015,0.7812,0.705,0.5118,93.56
03-Mar-2015,0.7812,0.6989,0.5085,93.57
02-Mar-2015,0.7765,0.6942,0.5053,93.25
27-Feb-2015,0.7809,0.6974,0.5059,93.43
26-Feb-2015,0.7799,0.6963,0.5062,93.13
25-Feb-2015,0.7882,0.6937,0.5075,93.73
24-Feb-2015,0.7827,0.69,0.5064,93.17
23-Feb-2015,0.7797,0.6882,0.5047,92.67
20-Feb-2015,0.7841,0.6888,0.5091,93.35
19-Feb-2015,0.7791,0.6854,0.5054,92.65
18-Feb-2015,0.781,0.6851,0.5058,92.76
17-Feb-2015,0.7817,0.6847,0.5089,93.19
16-Feb-2015,0.7768,0.684,0.5055,92.06
13-Feb-2015,0.7768,0.6821,0.5044,92.09
12-Feb-2015,0.7733,0.6781,0.5026,92.1
11-Feb-2015,0.7717,0.6808,0.5064,92.9
10-Feb-2015,0.7769,0.6861,0.5092,92.75
09-Feb-2015,0.7797,0.6884,0.5124,92.54
06-Feb-2015,0.7792,0.6885,0.511,92.69
05-Feb-2015,0.7794,0.679,0.5084,91.62
04-Feb-2015,0.7749,0.6828,0.5103,90.88
03-Feb-2015,0.7791,0.6785,0.5137,91.58
02-Feb-2015,0.7801,0.6878,0.5187,91.72
30-Jan-2015,0.7766,0.6878,0.5153,91.3
29-Jan-2015,0.7758,0.6853,0.5148,91.78
28-Jan-2015,0.7886,0.6985,0.5209,92.7
27-Jan-2015,0.7932,0.6968,0.5219,93.53
26-Jan-2015,0.7924,0.7049,0.5253,93.86
23-Jan-2015,0.7904,0.7051,0.5272,93.06
22-Jan-2015,0.8023,0.7058,0.5344,95.08
21-Jan-2015,0.8084,0.6961,0.5338,95.34
20-Jan-2015,0.8168,0.7071,0.5392,97.08
19-Jan-2015,0.8211,0.7074,0.5432,96.49
16-Jan-2015,0.8224,0.7107,0.5427,96.76
15-Jan-2015,0.8213,0.7058,0.5405,95.43
14-Jan-2015,0.8146,0.6909,0.5348,95.6
13-Jan-2015,0.8165,0.6935,0.5386,96.25
12-Jan-2015,0.8156,0.6892,0.5375,96.48
09-Jan-2015,0.82,0.6923,0.5408,97.22
08-Jan-2015,0.8122,0.6887,0.5382,97.19
07-Jan-2015,0.8077,0.6822,0.5344,96.33
06-Jan-2015,0.8084,0.6799,0.5335,95.71
05-Jan-2015,0.8082,0.6771,0.5299,96.68
02-Jan-2015,0.8087,0.6736,0.5275,97.46
01-Jan-2015,0.8177,0.6755,0.526,97.93
31-Dec-2014,0.8168,0.675,0.5244,97.7
30-Dec-2014,0.8181,0.6728,0.5257,97.73
29-Dec-2014,0.813,0.669,0.5239,98.09
26-Dec-2014,0.8115,0.6664,0.5216,97.64
25-Dec-2014,0.8111,0.6635,0.522,97.44
24-Dec-2014,0.8104,0.6645,0.5208,97.63
23-Dec-2014,0.8101,0.6654,0.5218,97.75
22-Dec-2014,0.8132,0.6648,0.5215,97.62
19-Dec-2014,0.8141,0.6656,0.5207,97.27
18-Dec-2014,0.8164,0.6644,0.5209,97.01
17-Dec-2014,0.812,0.6578,0.5213,96.32
16-Dec-2014,0.8217,0.6567,0.5217,95.63
15-Dec-2014,0.8208,0.6599,0.5249,96.72
12-Dec-2014,0.824,0.6611,0.5241,97.78
11-Dec-2014,0.8271,0.6663,0.5257,98.11
10-Dec-2014,0.8317,0.6681,0.5292,97.97
09-Dec-2014,0.8291,0.6699,0.529,99.25
08-Dec-2014,0.8292,0.6732,0.5296,100.07
05-Dec-2014,0.8323,0.6774,0.534,101.05
04-Dec-2014,0.8381,0.6769,0.5347,100.4
03-Dec-2014,0.8401,0.6823,0.5355,100.68
02-Dec-2014,0.8439,0.6814,0.5397,100.65
01-Dec-2014,0.8489,0.6807,0.5396,100.5
28-Nov-2014,0.8509,0.6832,0.5437,100.85
27-Nov-2014,0.8541,0.685,0.5427,100.53
26-Nov-2014,0.8546,0.6833,0.5411,100.62
25-Nov-2014,0.8526,0.6834,0.5427,100.59
24-Nov-2014,0.8613,0.6922,0.5484,101.9
21-Nov-2014,0.8665,0.6992,0.5534,102.0
20-Nov-2014,0.8616,0.687,0.5489,101.86
19-Nov-2014,0.8617,0.6863,0.5494,101.66
18-Nov-2014,0.8716,0.6952,0.5574,101.87
17-Nov-2014,0.8708,0.6994,0.5567,101.57
14-Nov-2014,0.8743,0.698,0.5579,101.65
13-Nov-2014,0.872,0.6988,0.555,100.94
12-Nov-2014,0.8717,0.7007,0.5523,100.65
11-Nov-2014,0.8685,0.6961,0.5455,100.53
10-Nov-2014,0.8619,0.6938,0.544,98.98
07-Nov-2014,0.8632,0.6929,0.5437,98.87
06-Nov-2014,0.8557,0.6914,0.5404,98.57
05-Nov-2014,0.859,0.6879,0.5376,98.51
04-Nov-2014,0.8738,0.6964,0.546,99.23
03-Nov-2014,0.8678,0.6952,0.5433,98.98
31-Oct-2014,0.8794,0.7021,0.5496,98.75
30-Oct-2014,0.8829,0.6999,0.5517,96.46
29-Oct-2014,0.8797,0.6963,0.5494,95.78
28-Oct-2014,0.8854,0.6952,0.5489,95.74
27-Oct-2014,0.8801,0.693,0.5459,94.88
24-Oct-2014,0.8794,0.694,0.5464,95.03
23-Oct-2014,0.876,0.6925,0.5463,94.83
22-Oct-2014,0.8775,0.6937,0.5467,94.04
21-Oct-2014,0.8778,0.6903,0.5447,93.92
20-Oct-2014,0.878,0.6859,0.543,93.89
17-Oct-2014,0.8743,0.685,0.5431,93.41
16-Oct-2014,0.8756,0.6834,0.5442,93.09
15-Oct-2014,0.8824,0.6873,0.5507,93.49
14-Oct-2014,0.8712,0.6882,0.5477,93.25
13-Oct-2014,0.8768,0.6875,0.545,93.69
10-Oct-2014,0.8681,0.6874,0.5399,93.48
09-Oct-2014,0.8778,0.6917,0.5445,94.68
08-Oct-2014,0.884,0.6941,0.5467,95.53
07-Oct-2014,0.8816,0.6958,0.5476,95.22
06-Oct-2014,0.8761,0.6922,0.5446,95.31
03-Oct-2014,0.8673,0.6928,0.5432,95.23
02-Oct-2014,0.8803,0.6948,0.5452,95.38
01-Oct-2014,0.8737,0.692,0.5397,95.13
30-Sep-2014,0.8745,0.6922,0.5393,95.84
29-Sep-2014,0.8713,0.6868,0.5364,95.44
26-Sep-2014,0.8763,0.6908,0.5393,95.72
25-Sep-2014,0.8786,0.689,0.5384,95.54
24-Sep-2014,0.8881,0.6949,0.5435,96.88
23-Sep-2014,0.8839,0.6879,0.5393,96.23
22-Sep-2014,0.887,0.6902,0.5421,96.56
19-Sep-2014,0.8921,0.6953,0.5476,97.28
18-Sep-2014,0.899,0.6956,0.5481,97.7
17-Sep-2014,0.8958,0.6963,0.5503,97.08
16-Sep-2014,0.9094,0.7016,0.5586,97.4
15-Sep-2014,0.9027,0.6974,0.5561,96.74
12-Sep-2014,0.9037,0.697,0.5554,97.02
11-Sep-2014,0.9099,0.7039,0.5597,97.45
10-Sep-2014,0.9154,0.7086,0.5646,97.83
09-Sep-2014,0.92,0.711,0.5711,97.71
08-Sep-2014,0.9278,0.7193,0.576,98.4
05-Sep-2014,0.9376,0.724,0.5742,98.53
04-Sep-2014,0.9346,0.7219,0.5721,98.41
03-Sep-2014,0.9342,0.7103,0.5674,97.94
02-Sep-2014,0.9274,0.7061,0.563,97.46
01-Sep-2014,0.9331,0.7107,0.5618,97.37
29-Aug-2014,0.9333,0.7107,0.5622,97.13
28-Aug-2014,0.9351,0.7093,0.5637,97.02
27-Aug-2014,0.9336,0.7076,0.5632,96.98
26-Aug-2014,0.9303,0.7063,0.5624,96.82
25-Aug-2014,0.9292,0.7043,0.5604,96.71
22-Aug-2014,0.931,0.7029,0.5618,96.78
21-Aug-2014,0.9297,0.6999,0.5607,96.58
20-Aug-2014,0.9286,0.7001,0.5595,96.38
19-Aug-2014,0.9299,0.6981,0.5596,95.73
18-Aug-2014,0.9317,0.6972,0.5569,95.62
15-Aug-2014,0.9316,0.6952,0.5579,95.33
14-Aug-2014,0.9317,0.697,0.5583,95.45
13-Aug-2014,0.9302,0.696,0.5573,95.27
12-Aug-2014,0.9264,0.6929,0.5509,94.76
11-Aug-2014,0.9261,0.6918,0.5516,94.63
08-Aug-2014,0.9277,0.6917,0.553,94.57
07-Aug-2014,0.927,0.6935,0.5506,94.63
06-Aug-2014,0.9353,0.6988,0.5549,95.49
05-Aug-2014,0.9302,0.6954,0.5508,95.42
04-Aug-2014,0.9332,0.6952,0.5534,95.7
01-Aug-2014,0.9306,0.6928,0.5532,95.45
31-Jul-2014,0.9295,0.6942,0.5504,95.52
30-Jul-2014,0.9329,0.6961,0.5513,95.88
29-Jul-2014,0.9382,0.6996,0.5536,95.8
28-Jul-2014,0.9405,0.6997,0.5537,95.79
25-Jul-2014,0.9393,0.6992,0.5533,95.65
24-Jul-2014,0.9418,0.6994,0.5544,95.88
23-Jul-2014,0.9452,0.7019,0.5545,95.95
22-Jul-2014,0.939,0.6973,0.5502,95.28
21-Jul-2014,0.9372,0.693,0.5488,95.02
18-Jul-2014,0.9388,0.6941,0.5493,95.18
17-Jul-2014,0.9351,0.6912,0.5467,94.58
16-Jul-2014,0.9367,0.6925,0.5466,95.23
15-Jul-2014,0.9366,0.69,0.5463,95.27
14-Jul-2014,0.9393,0.6896,0.5497,95.35
11-Jul-2014,0.939,0.6899,0.5483,95.14
10-Jul-2014,0.939,0.6899,0.548,95.18
09-Jul-2014,0.9408,0.6894,0.5483,95.65
08-Jul-2014,0.9398,0.6903,0.5485,95.44
07-Jul-2014,0.9372,0.6888,0.5471,95.45
04-Jul-2014,0.9359,0.6883,0.5454,95.56
03-Jul-2014,0.9344,0.6865,0.5446,95.49
02-Jul-2014,0.9443,0.6912,0.55,96.09
01-Jul-2014,0.9496,0.6942,0.5536,96.4
30-Jun-2014,0.943,0.6887,0.5512,95.54
27-Jun-2014,0.9419,0.69,0.5529,95.52
26-Jun-2014,0.9409,0.6912,0.5525,95.75
25-Jun-2014,0.9403,0.6898,0.5536,95.8
24-Jun-2014,0.9362,0.6881,0.5511,95.49
23-Jun-2014,0.9419,0.6923,0.5531,96.0
20-Jun-2014,0.9386,0.6901,0.5516,95.8
19-Jun-2014,0.9396,0.6904,0.5514,95.81
18-Jun-2014,0.9405,0.6917,0.5534,95.88
17-Jun-2014,0.9333,0.6889,0.55,95.33
16-Jun-2014,0.94,0.6924,0.5534,95.71
13-Jun-2014,0.9399,0.694,0.554,95.88
12-Jun-2014,0.9424,0.6952,0.5567,95.83
11-Jun-2014,0.9381,0.6931,0.5588,95.76
10-Jun-2014,0.9372,0.6917,0.5593,95.92
09-Jun-2014,0.9355,0.6881,0.5566,95.89
06-Jun-2014,0.9332,0.684,0.5553,95.59
05-Jun-2014,0.9339,0.6836,0.5552,95.64
04-Jun-2014,0.9275,0.682,0.554,95.3
03-Jun-2014,0.9261,0.6797,0.553,94.94
02-Jun-2014,0.9246,0.6799,0.5521,94.63
30-May-2014,0.9309,0.6829,0.5556,94.75
29-May-2014,0.9307,0.6842,0.5567,94.65
28-May-2014,0.9235,0.6794,0.5526,94.05
27-May-2014,0.9257,0.6788,0.5506,94.38
26-May-2014,0.9236,0.6768,0.5483,94.14
23-May-2014,0.9226,0.6766,0.5479,94.1
22-May-2014,0.9222,0.6752,0.5466,93.83
21-May-2014,0.9249,0.6757,0.5471,93.75
20-May-2014,0.9241,0.6743,0.5487,93.63
19-May-2014,0.933,0.6803,0.5547,94.66
16-May-2014,0.9361,0.6834,0.5566,94.98
15-May-2014,0.9356,0.6823,0.5572,95.0
14-May-2014,0.9373,0.6834,0.559,95.53
13-May-2014,0.9357,0.6826,0.5561,95.67
12-May-2014,0.9357,0.6801,0.5547,95.54
09-May-2014,0.936,0.6801,0.5554,95.33
08-May-2014,0.9368,0.6768,0.5532,95.27
07-May-2014,0.9326,0.6703,0.55,95.03
06-May-2014,0.9347,0.6709,0.5504,95.07
05-May-2014,0.9269,0.6679,0.5495,94.7
02-May-2014,0.9274,0.6686,0.5498,94.78
01-May-2014,0.9274,0.6686,0.5489,94.85
30-Apr-2014,0.9283,0.6693,0.5501,94.92
29-Apr-2014,0.9268,0.671,0.5507,95.11
28-Apr-2014,0.9257,0.6683,0.5507,94.87
25-Apr-2014,0.9275,0.6704,0.5519,94.77
24-Apr-2014,0.9262,0.6695,0.551,94.77
23-Apr-2014,0.9289,0.6722,0.5534,95.24
22-Apr-2014,0.9367,0.6784,0.5567,96.08
21-Apr-2014,0.9326,0.6761,0.5553,95.68
18-Apr-2014,0.9328,0.675,0.5548,95.48
17-Apr-2014,0.9325,0.6749,0.5552,95.54
16-Apr-2014,0.937,0.6781,0.5577,95.78
15-Apr-2014,0.9358,0.6773,0.5593,95.39
14-Apr-2014,0.942,0.6815,0.563,95.96
11-Apr-2014,0.9392,0.6764,0.5612,95.44
10-Apr-2014,0.9413,0.6776,0.5606,95.55
09-Apr-2014,0.9386,0.6774,0.5589,95.73
08-Apr-2014,0.936,0.6784,0.5588,95.26
07-Apr-2014,0.927,0.6746,0.5581,95.54
04-Apr-2014,0.9291,0.678,0.5603,95.95
03-Apr-2014,0.9229,0.6726,0.556,95.92
02-Apr-2014,0.9247,0.6716,0.5561,96.03
01-Apr-2014,0.9245,0.6702,0.5559,95.8
31-Mar-2014,0.9262,0.6725,0.5558,95.61
28-Mar-2014,0.9247,0.6723,0.5557,95.06
27-Mar-2014,0.9259,0.6738,0.5574,94.63
26-Mar-2014,0.9219,0.6688,0.5558,94.12
25-Mar-2014,0.9163,0.6626,0.5543,93.69
24-Mar-2014,0.9132,0.6598,0.5535,93.37
21-Mar-2014,0.9079,0.6581,0.5506,92.78
20-Mar-2014,0.9038,0.6559,0.5475,92.54
19-Mar-2014,0.904,0.6535,0.5464,92.51
18-Mar-2014,0.9127,0.655,0.55,92.54
17-Mar-2014,0.9086,0.6525,0.546,92.43
14-Mar-2014,0.9024,0.6485,0.542,91.53
13-Mar-2014,0.903,0.651,0.5431,91.92
12-Mar-2014,0.8985,0.6462,0.5406,92.33
11-Mar-2014,0.8972,0.6473,0.5399,92.44
10-Mar-2014,0.9015,0.6496,0.5415,93.15
07-Mar-2014,0.9071,0.6535,0.5426,93.65
06-Mar-2014,0.9085,0.6553,0.5426,93.66
05-Mar-2014,0.8985,0.6543,0.5373,91.89
04-Mar-2014,0.8949,0.6511,0.537,91.45
03-Mar-2014,0.8936,0.6506,0.5361,90.65
28-Feb-2014,0.8926,0.6467,0.533,90.84
27-Feb-2014,0.8961,0.6536,0.5369,91.53
26-Feb-2014,0.8963,0.6548,0.5376,91.79
25-Feb-2014,0.9019,0.6561,0.5406,92.2
24-Feb-2014,0.9035,0.6578,0.5424,92.59
21-Feb-2014,0.8974,0.653,0.54,91.93
20-Feb-2014,0.9005,0.6564,0.5408,92.09
19-Feb-2014,0.8997,0.6551,0.5393,92.07
18-Feb-2014,0.9023,0.6558,0.5407,92.38
17-Feb-2014,0.9031,0.6587,0.5402,92.03
14-Feb-2014,0.9028,0.6592,0.539,91.94
13-Feb-2014,0.8977,0.6561,0.5388,91.72
12-Feb-2014,0.9024,0.6637,0.5437,92.53
11-Feb-2014,0.9036,0.6624,0.5492,92.74
10-Feb-2014,0.8946,0.6554,0.5454,91.51
07-Feb-2014,0.8955,0.6567,0.5456,91.58
06-Feb-2014,0.8954,0.6588,0.5486,91.47
05-Feb-2014,0.8904,0.6579,0.5459,90.36
04-Feb-2014,0.8924,0.66,0.5466,90.69
03-Feb-2014,0.8747,0.6467,0.5364,88.36
31-Jan-2014,0.8753,0.6489,0.5325,89.24
30-Jan-2014,0.879,0.6484,0.5332,90.29
29-Jan-2014,0.8739,0.6396,0.5276,89.37
28-Jan-2014,0.8776,0.642,0.5293,90.35
27-Jan-2014,0.8735,0.6388,0.5267,89.55
24-Jan-2014,0.8681,0.6346,0.5266,88.84
23-Jan-2014,0.8767,0.6401,0.5269,90.54
22-Jan-2014,0.8851,0.6533,0.534,92.51
21-Jan-2014,0.8805,0.6491,0.5344,91.82
20-Jan-2014,0.8809,0.6499,0.536,91.75
17-Jan-2014,0.8778,0.6482,0.5343,91.53
16-Jan-2014,0.8819,0.6474,0.5392,92.02
15-Jan-2014,0.8914,0.6551,0.5444,93.19
14-Jan-2014,0.8966,0.6554,0.5453,93.43
13-Jan-2014,0.9052,0.662,0.5525,93.23
10-Jan-2014,0.8993,0.6578,0.5455,93.66
09-Jan-2014,0.8895,0.6537,0.5396,93.25
08-Jan-2014,0.8901,0.6556,0.5411,93.61
07-Jan-2014,0.8925,0.6554,0.544,93.33
06-Jan-2014,0.8962,0.6576,0.5462,93.44
03-Jan-2014,0.8943,0.6581,0.5446,93.76
02-Jan-2014,0.8905,0.6512,0.5411,93.33
01-Jan-2014,0.8882,0.6457,0.536,93.89
31-Dec-2013,0.8913,0.6484,0.5382,93.89
30-Dec-2013,0.8903,0.6449,0.5394,93.6
27-Dec-2013,0.8868,0.6453,0.538,93.25
26-Dec-2013,0.889,0.6493,0.5416,93.19
25-Dec-2013,0.8912,0.6514,0.5449,93.15
24-Dec-2013,0.8915,0.6514,0.5443,93.05
23-Dec-2013,0.8934,0.6522,0.5461,92.98
20-Dec-2013,0.8921,0.6525,0.546,92.86
19-Dec-2013,0.8866,0.6489,0.5414,92.42
18-Dec-2013,0.886,0.6473,0.5405,92.35
17-Dec-2013,0.8892,0.6458,0.5466,91.35
16-Dec-2013,0.8947,0.6501,0.5489,92.15
13-Dec-2013,0.8962,0.652,0.5498,92.42
12-Dec-2013,0.8933,0.6494,0.5463,92.36
11-Dec-2013,0.9048,0.6563,0.5525,92.67
10-Dec-2013,0.915,0.6648,0.5563,94.09
09-Dec-2013,0.9112,0.6632,0.5545,94.07
06-Dec-2013,0.91,0.6638,0.5565,93.63
05-Dec-2013,0.9062,0.663,0.5547,92.23
04-Dec-2013,0.9025,0.6638,0.5507,92.39
03-Dec-2013,0.9136,0.6723,0.5573,93.64
02-Dec-2013,0.91,0.6719,0.5563,93.71
29-Nov-2013,0.911,0.6702,0.5565,93.3
28-Nov-2013,0.9096,0.6685,0.5565,93.04
27-Nov-2013,0.9077,0.6684,0.5572,92.74
26-Nov-2013,0.9127,0.6724,0.5627,92.42
25-Nov-2013,0.9158,0.6775,0.5667,93.11
22-Nov-2013,0.9166,0.676,0.5648,92.84
21-Nov-2013,0.9233,0.6848,0.5698,93.4
20-Nov-2013,0.9334,0.6944,0.5795,93.36
19-Nov-2013,0.9433,0.6966,0.5851,94.44
18-Nov-2013,0.9376,0.6942,0.5819,93.76
15-Nov-2013,0.9368,0.6941,0.581,93.85
14-Nov-2013,0.9315,0.6919,0.5798,93.16
13-Nov-2013,0.9358,0.6938,0.5828,92.89
12-Nov-2013,0.9301,0.6921,0.5847,92.66
11-Nov-2013,0.9358,0.698,0.5852,92.79
08-Nov-2013,0.9384,0.7017,0.5858,92.93
07-Nov-2013,0.9453,0.7043,0.5872,92.72
06-Nov-2013,0.952,0.7044,0.5919,93.98
05-Nov-2013,0.9504,0.7053,0.5923,93.6
04-Nov-2013,0.9509,0.7034,0.5954,93.77
01-Nov-2013,0.9437,0.6996,0.5924,93.07
31-Oct-2013,0.9458,0.6961,0.5895,92.98
30-Oct-2013,0.9478,0.69,0.5908,93.41
29-Oct-2013,0.9474,0.6892,0.5903,93.08
28-Oct-2013,0.9568,0.6941,0.5926,93.43
25-Oct-2013,0.9579,0.6938,0.5925,93.31
24-Oct-2013,0.962,0.6972,0.5938,93.59
23-Oct-2013,0.9626,0.6986,0.5954,93.73
22-Oct-2013,0.9706,0.7042,0.5978,95.26
21-Oct-2013,0.9648,0.7051,0.5974,94.76
18-Oct-2013,0.9675,0.7068,0.5983,94.55
17-Oct-2013,0.9631,0.7042,0.5958,94.34
16-Oct-2013,0.9551,0.7057,0.5987,94.31
15-Oct-2013,0.9525,0.7043,0.5953,93.51
14-Oct-2013,0.9487,0.6995,0.5934,93.53
11-Oct-2013,0.9463,0.6987,0.593,93.32
10-Oct-2013,0.9451,0.699,0.5919,92.77
09-Oct-2013,0.9439,0.6978,0.5915,91.93
08-Oct-2013,0.9418,0.6938,0.5855,91.29
07-Oct-2013,0.9427,0.694,0.5856,91.18
04-Oct-2013,0.9431,0.6956,0.589,91.9
03-Oct-2013,0.9393,0.6897,0.5813,91.34
02-Oct-2013,0.9383,0.6909,0.5783,91.35
01-Oct-2013,0.9396,0.6946,0.5801,92.05
30-Sep-2013,0.9312,0.6882,0.5752,91.48
27-Sep-2013,0.9315,0.6887,0.577,91.48
26-Sep-2013,0.936,0.6938,0.5834,92.66
25-Sep-2013,0.9366,0.6924,0.5824,92.17
24-Sep-2013,0.9392,0.697,0.5868,92.72
23-Sep-2013,0.9429,0.6988,0.5877,93.2
20-Sep-2013,0.9393,0.6944,0.5868,93.3
19-Sep-2013,0.9437,0.6974,0.5886,93.87
18-Sep-2013,0.9517,0.7038,0.5894,93.22
17-Sep-2013,0.9353,0.7,0.588,92.72
16-Sep-2013,0.9318,0.6988,0.5861,92.29
13-Sep-2013,0.9242,0.6951,0.5821,91.82
12-Sep-2013,0.9266,0.6966,0.5862,92.27
11-Sep-2013,0.9328,0.7006,0.5896,93.17
10-Sep-2013,0.9308,0.7014,0.5915,93.49
09-Sep-2013,0.9226,0.696,0.5878,91.86
06-Sep-2013,0.9181,0.6965,0.5873,90.98
05-Sep-2013,0.9121,0.6951,0.585,91.3
04-Sep-2013,0.9166,0.6939,0.5865,91.49
03-Sep-2013,0.9059,0.6878,0.5821,90.22
02-Sep-2013,0.8973,0.6801,0.5772,89.17
30-Aug-2013,0.8896,0.6727,0.5735,87.3
29-Aug-2013,0.8929,0.6743,0.5759,87.8
28-Aug-2013,0.894,0.67,0.5756,87.27
27-Aug-2013,0.8982,0.6706,0.5777,87.14
26-Aug-2013,0.9031,0.6754,0.5796,88.94
23-Aug-2013,0.902,0.6738,0.5794,89.1
22-Aug-2013,0.9006,0.6742,0.5777,88.9
21-Aug-2013,0.897,0.6715,0.5728,87.62
20-Aug-2013,0.9071,0.676,0.579,88.21
19-Aug-2013,0.9109,0.683,0.582,88.84
16-Aug-2013,0.918,0.6888,0.5874,89.52
15-Aug-2013,0.9136,0.6843,0.584,89.0
14-Aug-2013,0.9119,0.6879,0.5882,89.5
13-Aug-2013,0.9114,0.6872,0.5899,89.48
12-Aug-2013,0.9148,0.6877,0.5915,88.64
09-Aug-2013,0.9188,0.6885,0.5927,88.41
08-Aug-2013,0.9102,0.6801,0.5857,88.02
07-Aug-2013,0.8998,0.6746,0.5809,86.67
06-Aug-2013,0.8986,0.6752,0.5854,87.83
05-Aug-2013,0.8929,0.6734,0.5813,87.74
02-Aug-2013,0.8897,0.6698,0.5818,88.03
01-Aug-2013,0.8923,0.6756,0.59,88.82
31-Jul-2013,0.898,0.6749,0.5904,87.89
30-Jul-2013,0.9061,0.6831,0.5946,88.83
29-Jul-2013,0.9203,0.6938,0.5999,90.16
26-Jul-2013,0.9258,0.6971,0.6018,90.98
25-Jul-2013,0.9245,0.6963,0.6006,91.78
24-Jul-2013,0.9163,0.6941,0.5982,91.91
23-Jul-2013,0.9296,0.7029,0.6048,92.42
22-Jul-2013,0.9249,0.7013,0.6021,92.17
19-Jul-2013,0.9168,0.6976,0.6004,92.29
18-Jul-2013,0.9164,0.699,0.6017,92.03
17-Jul-2013,0.9232,0.7033,0.6068,91.96
16-Jul-2013,0.925,0.7028,0.6101,91.66
15-Jul-2013,0.9093,0.6961,0.6021,90.83
12-Jul-2013,0.9046,0.6921,0.5987,89.82
11-Jul-2013,0.9186,0.7013,0.6049,90.9
10-Jul-2013,0.9169,0.7063,0.6108,91.34
09-Jul-2013,0.9175,0.7178,0.6171,92.79
08-Jul-2013,0.9133,0.7096,0.6108,92.2
05-Jul-2013,0.9062,0.7061,0.6086,91.76
04-Jul-2013,0.9142,0.7079,0.6065,91.42
03-Jul-2013,0.9084,0.6981,0.5944,90.75
02-Jul-2013,0.9142,0.7043,0.6032,92.01
01-Jul-2013,0.9238,0.7071,0.607,92.08
28-Jun-2013,0.9136,0.7021,0.6005,90.56
27-Jun-2013,0.927,0.7109,0.6075,91.21
26-Jun-2013,0.9276,0.7128,0.6056,90.62
25-Jun-2013,0.9258,0.7076,0.6003,90.56
24-Jun-2013,0.9248,0.7049,0.5991,90.37
21-Jun-2013,0.9214,0.7021,0.5975,90.22
20-Jun-2013,0.9196,0.6955,0.5929,89.47
19-Jun-2013,0.9292,0.6988,0.5999,89.67
18-Jun-2013,0.9486,0.7082,0.6063,90.42
