Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
1/03/2011,7.8954,7.9003,7.9601,7.8843,7.9301,,-0.0344
28/02/2011,7.9298,7.9355,7.9388,7.8857,7.9080,,+0.0013
25/02/2011,7.9285,7.9329,7.9318,7.8595,7.8631,,+0.0620
24/02/2011,7.8665,7.8706,7.8912,7.7872,7.8080,,+0.0608
23/02/2011,7.8057,7.8151,7.8360,7.7759,7.7860,,+0.0206
22/02/2011,7.7851,7.7882,7.8575,7.7644,7.8505,,-0.0695
21/02/2011,7.8546,7.8579,7.9013,7.8366,7.8901,,-0.0416
18/02/2011,7.8962,7.9015,7.9066,7.8525,7.8770,,+0.0201
17/02/2011,7.8761,7.8787,7.8882,7.7998,7.8124,,+0.0618
16/02/2011,7.8143,7.8176,7.8319,7.7577,7.7608,,+0.0533
15/02/2011,7.7610,7.7698,7.8366,7.7458,7.8154,,-0.0598
14/02/2011,7.8208,7.8234,7.8510,7.7769,7.7832,,+0.0059
11/02/2011,7.8149,7.8198,7.8246,7.7607,7.8201,,-0.0060
10/02/2011,7.8209,7.8297,7.8840,7.7933,7.8809,,-0.0541
9/02/2011,7.8750,7.8838,7.9012,7.8507,7.8942,,-0.0180
8/02/2011,7.8930,7.9018,7.9316,7.8673,7.8854,,+0.0076
7/02/2011,7.8854,7.8942,7.9108,7.8620,7.8807,,-0.0023
4/02/2011,7.8877,7.8938,7.9400,7.8698,7.9003,,-0.0169
3/02/2011,7.9046,7.9089,7.9126,7.8451,7.8589,,+0.0551
2/02/2011,7.8495,7.8524,7.8911,7.8262,7.8806,,-0.0326
1/02/2011,7.8821,7.8877,7.9097,7.7652,7.7718,,+0.1139
31/01/2011,7.7682,7.7770,7.7861,7.6829,7.7093,,+0.0339
28/01/2011,7.7343,7.7392,7.7766,7.6964,7.7295,,+0.0118
27/01/2011,7.7225,7.7274,7.7851,7.6915,7.7745,,-0.0464
26/01/2011,7.7689,7.7738,7.7888,7.7292,7.7621,,+0.0045
25/01/2011,7.7644,7.7678,7.7875,7.7025,7.7745,,-0.0128
24/01/2011,7.7772,7.7790,7.8148,7.6785,7.6969,,+0.0675
21/01/2011,7.7097,7.7148,7.7237,7.6574,7.6775,,+0.0290
20/01/2011,7.6807,7.6895,7.7849,7.6509,7.7826,,-0.0999
19/01/2011,7.7806,7.7840,7.8364,7.7449,7.7714,,+0.0178
18/01/2011,7.7628,7.7716,7.7815,7.6936,7.7224,,+0.0404
17/01/2011,7.7224,7.7270,7.7506,7.6657,7.7029,,+0.0348
14/01/2011,7.6876,7.6918,7.7677,7.6602,7.7454,,-0.0646
13/01/2011,7.7522,7.7581,7.7887,7.6966,7.7422,,+0.0130
12/01/2011,7.7392,7.7436,7.7466,7.6207,7.6740,,+0.0702
11/01/2011,7.6690,7.6762,7.7426,7.6352,7.7402,,-0.0726
10/01/2011,7.7416,7.7463,7.7594,7.6813,7.7200,,-0.0042
7/01/2011,7.7458,7.7503,7.7675,7.6983,7.7263,,+0.0175
6/01/2011,7.7283,7.7370,7.7820,7.7184,7.7659,,-0.0352
5/01/2011,7.7635,7.7690,7.8267,7.7380,7.8068,,-0.0446
4/01/2011,7.8081,7.8153,7.9029,7.7885,7.8974,,-0.0844
3/01/2011,7.8925,7.8972,7.9461,7.8879,7.9326,,-0.0588
31/12/2010,7.9513,7.9567,7.9700,7.8913,7.9103,,+0.0376
30/12/2010,7.9137,7.9186,7.9362,7.8684,7.9193,,-0.0025
29/12/2010,7.9162,7.9250,7.9247,7.8469,7.8516,,+0.0665
28/12/2010,7.8497,7.8585,7.9003,7.8068,7.8068,,+0.0354
27/12/2010,7.8143,7.8231,7.8260,7.7651,7.7919,,+0.0072
24/12/2010,7.8071,7.8309,7.8223,7.7889,7.8058,,-0.0013
23/12/2010,7.8084,7.8133,7.8295,7.7547,7.7694,,+0.0333
22/12/2010,7.7751,7.7821,7.7871,7.7324,7.7410,,+0.0281
21/12/2010,7.7470,7.7519,7.7698,7.7078,7.7229,,+0.0263
20/12/2010,7.7207,7.7233,7.7348,7.6657,7.6831,,+0.0338
